"Country"	"Date"	"Fuel"	"Price"	"Reg"
"Portugal"	2005-10-01	"Diesel"	1032.04	14168
"Portugal"	2005-11-01	"Super"	1214.9975	16056
"Portugal"	2005-11-01	"Diesel"	1015.8725	16056
"Portugal"	2005-12-01	"Diesel"	976.276666666667	15588
"Portugal"	2005-12-01	"Super"	1182.16333333333	15588
"Portugal"	2006-01-01	"Diesel"	991.9725	15631
"Portugal"	2006-01-01	"Super"	1213.0125	15631
"Portugal"	2006-02-01	"Super"	1241.515	15446
"Portugal"	2006-02-01	"Diesel"	1024.6025	15446
"Portugal"	2006-03-01	"Diesel"	1035.195	20886
"Portugal"	2006-03-01	"Super"	1230.0125	20886
"Portugal"	2006-04-01	"Super"	1280.59	17072
"Portugal"	2006-04-01	"Diesel"	1047.64	17072
"Portugal"	2006-05-01	"Super"	1344.086	19033
"Portugal"	2006-05-01	"Diesel"	1080.964	19033
"Portugal"	2006-06-01	"Super"	1335.6	21594
"Portugal"	2006-06-01	"Diesel"	1067.7925	21594
"Portugal"	2006-07-01	"Super"	1360.046	18402
"Portugal"	2006-07-01	"Diesel"	1079.282	18402
"Portugal"	2006-08-01	"Super"	1378.125	11695
"Portugal"	2006-08-01	"Diesel"	1093.1675	11695
"Portugal"	2006-09-01	"Diesel"	1080.085	12399
"Portugal"	2006-09-01	"Super"	1309.325	12399
"Portugal"	2006-10-01	"Diesel"	1014.852	14235
"Portugal"	2006-10-01	"Super"	1222.4	14235
"Portugal"	2006-11-01	"Diesel"	1007.94	14704
"Portugal"	2006-11-01	"Super"	1208.205	14704
"Portugal"	2006-12-01	"Diesel"	1005.70666666667	13605
"Portugal"	2006-12-01	"Super"	1209.72333333333	13605
"Portugal"	2007-01-01	"Diesel"	1005.56	14463
"Portugal"	2007-01-01	"Super"	1224.595	14463
"Portugal"	2007-02-01	"Diesel"	1000.7575	14105
"Portugal"	2007-02-01	"Super"	1217.06	14105
"Portugal"	2007-03-01	"Diesel"	1023.505	20880
"Portugal"	2007-03-01	"Super"	1267.3375	20880
"Portugal"	2007-04-01	"Diesel"	1049.12	16280
"Portugal"	2007-04-01	"Super"	1314.73	16280
"Portugal"	2007-05-01	"Super"	1363.815	18788
"Portugal"	2007-05-01	"Diesel"	1055.965	18788
"Portugal"	2007-06-01	"Diesel"	1068.7825	23022
"Portugal"	2007-06-01	"Super"	1374.8375	23022
"Portugal"	2007-07-01	"Super"	1367.048	22554
"Portugal"	2007-07-01	"Diesel"	1086.012	22554
"Portugal"	2007-08-01	"Diesel"	1090.555	11786
"Portugal"	2007-08-01	"Super"	1334.3375	11786
"Portugal"	2007-09-01	"Diesel"	1089.9725	12994
"Portugal"	2007-09-01	"Super"	1324.855	12994
"Portugal"	2007-10-01	"Super"	1322.238	15679
"Portugal"	2007-10-01	"Diesel"	1115.32	15679
"Portugal"	2007-11-01	"Super"	1355.58	15917
"Portugal"	2007-11-01	"Diesel"	1164.9175	15917
"Portugal"	2007-12-01	"Diesel"	1203.07666666667	15348
"Portugal"	2007-12-01	"Super"	1372.82666666667	15348
"Portugal"	2008-01-01	"Diesel"	1196.515	15845
"Portugal"	2008-01-01	"Super"	1387.1825	15845
"Portugal"	2008-02-01	"Diesel"	1179.405	17339
"Portugal"	2008-02-01	"Super"	1363.7075	17339
"Portugal"	2008-03-01	"Diesel"	1239.975	22045
"Portugal"	2008-03-01	"Super"	1394.89	22045
"Portugal"	2008-04-01	"Super"	1401.2575	18449
"Portugal"	2008-04-01	"Diesel"	1265.2575	18449
"Portugal"	2008-05-01	"Diesel"	1347.825	19757
"Portugal"	2008-05-01	"Super"	1451.61	19757
"Portugal"	2008-06-01	"Super"	1500.118	20979
"Portugal"	2008-06-01	"Diesel"	1416.592	20979
"Portugal"	2008-07-01	"Diesel"	1422.3775	21576
"Portugal"	2008-07-01	"Super"	1518.6775	21576
"Portugal"	2008-08-01	"Diesel"	1346.9875	12353
"Portugal"	2008-08-01	"Super"	1463.045	12353
"Portugal"	2008-09-01	"Diesel"	1298.878	13822
"Portugal"	2008-09-01	"Super"	1447.31	13822
"Portugal"	2008-10-01	"Diesel"	1234.5075	14674
"Portugal"	2008-10-01	"Super"	1364.8725	14674
"Portugal"	2008-11-01	"Diesel"	1143.0025	15386
"Portugal"	2008-11-01	"Super"	1240.6525	15386
"Portugal"	2008-12-01	"Super"	1147.02666666667	21164
"Portugal"	2008-12-01	"Diesel"	1065.65333333333	21164
"Portugal"	2009-01-01	"Diesel"	958.6025	8995
"Portugal"	2009-01-01	"Super"	1082.14	8995
"Portugal"	2009-02-01	"Diesel"	971	10030
"Portugal"	2009-02-01	"Super"	1143.565	10030
"Portugal"	2009-03-01	"Super"	1156.766	12758
"Portugal"	2009-03-01	"Diesel"	935.61	12758
"Portugal"	2009-04-01	"Diesel"	970.863333333333	12191
"Portugal"	2009-04-01	"Super"	1192.41	12191
"Portugal"	2009-05-01	"Diesel"	978.4775	13113
"Portugal"	2009-05-01	"Super"	1223.6825	13113
"Portugal"	2009-06-01	"Diesel"	1011.832	16013
"Portugal"	2009-06-01	"Super"	1295.374	16013
"Portugal"	2009-07-01	"Diesel"	1014.5	17151
"Portugal"	2009-07-01	"Super"	1270.25	17151
"Portugal"	2009-08-01	"Super"	1310.6	10512
"Portugal"	2009-08-01	"Diesel"	1044	10512
"Portugal"	2009-09-01	"Super"	1277	12094
"Portugal"	2009-09-01	"Diesel"	1022.5	12094
"Portugal"	2009-10-01	"Super"	1258.75	15182
"Portugal"	2009-10-01	"Diesel"	1020	15182
"Portugal"	2009-11-01	"Super"	1292.6	15588
"Portugal"	2009-11-01	"Diesel"	1052.2	15588
"Portugal"	2009-12-01	"Super"	1284.66666666667	17386
"Portugal"	2009-12-01	"Diesel"	1046.33333333333	17386
"Portugal"	2010-01-01	"Super"	1319.75	14558
"Portugal"	2010-01-01	"Diesel"	1079	14558
"Portugal"	2010-02-01	"Super"	1313.25	15358
"Portugal"	2010-02-01	"Diesel"	1073.75	15358
"Portugal"	2010-03-01	"Diesel"	1116.8	23836
"Portugal"	2010-03-01	"Super"	1362	23836
"Portugal"	2010-04-01	"Super"	1401.33333333333	16219
"Portugal"	2010-04-01	"Diesel"	1168	16219
"Portugal"	2010-05-01	"Super"	1396.4	19250
"Portugal"	2010-05-01	"Diesel"	1167.8	19250
"Portugal"	2010-06-01	"Diesel"	1170.5	26029
"Portugal"	2010-06-01	"Super"	1385.75	26029
"Portugal"	2010-07-01	"Diesel"	1167.5	20299
"Portugal"	2010-07-01	"Super"	1379.75	20299
"Portugal"	2010-08-01	"Super"	1371	11932
"Portugal"	2010-08-01	"Diesel"	1165.2	11932
"Portugal"	2010-09-01	"Diesel"	1161.5	13918
"Portugal"	2010-09-01	"Super"	1367	13918
"Portugal"	2010-10-01	"Diesel"	1162	15341
"Portugal"	2010-10-01	"Super"	1361	15341
"Portugal"	2010-11-01	"Diesel"	1182.25	18606
"Portugal"	2010-11-01	"Super"	1380.75	18606
"Portugal"	2010-12-01	"Diesel"	1219.66666666667	28118
"Portugal"	2010-12-01	"Super"	1435.33333333333	28118
"Portugal"	2011-01-01	"Super"	1492	13221
"Portugal"	2011-01-01	"Diesel"	1301.4	13221
"Portugal"	2011-02-01	"Super"	1496.25	13426
"Portugal"	2011-02-01	"Diesel"	1349.75	13426
"Portugal"	2011-03-01	"Diesel"	1404.25	18930
"Portugal"	2011-03-01	"Super"	1550.25	18930
"Portugal"	2011-04-01	"Diesel"	1412.33333333333	14418
"Portugal"	2011-04-01	"Super"	1577.66666666667	14418
"Portugal"	2011-05-01	"Diesel"	1374.6	14714
"Portugal"	2011-05-01	"Super"	1589.4	14714
"Portugal"	2011-06-01	"Super"	1554.75	17150
"Portugal"	2011-06-01	"Diesel"	1355.75	17150
"Portugal"	2011-07-01	"Super"	1558.5	14269
"Portugal"	2011-07-01	"Diesel"	1360.75	14269
"Portugal"	2011-08-01	"Diesel"	1358.25	8131
"Portugal"	2011-08-01	"Super"	1557.5	8131
"Portugal"	2011-09-01	"Diesel"	1369.5	9205
"Portugal"	2011-09-01	"Super"	1573	9205
"Portugal"	2011-10-01	"Diesel"	1383.6	9137
"Portugal"	2011-10-01	"Super"	1543.6	9137
"Portugal"	2011-11-01	"Super"	1529.75	9555
"Portugal"	2011-11-01	"Diesel"	1414	9555
"Portugal"	2011-12-01	"Diesel"	1401.33333333333	11248
"Portugal"	2011-12-01	"Super"	1521.33333333333	11248
"Portugal"	2012-01-01	"Diesel"	1449.75	6959
"Portugal"	2012-01-01	"Super"	1599	6959
"Portugal"	2012-02-01	"Super"	1626.75	6902
"Portugal"	2012-02-01	"Diesel"	1449.25	6902
"Portugal"	2012-03-01	"Super"	1680.75	9643
"Portugal"	2012-03-01	"Diesel"	1477.25	9643
"Portugal"	2012-04-01	"Super"	1712	8400
"Portugal"	2012-04-01	"Diesel"	1469	8400
"Portugal"	2012-05-01	"Super"	1647.5	10668
"Portugal"	2012-05-01	"Diesel"	1445.75	10668
"Portugal"	2012-06-01	"Super"	1613	10803
"Portugal"	2012-06-01	"Diesel"	1404.5	10803
"Portugal"	2012-07-01	"Super"	1616.6	9256
"Portugal"	2012-07-01	"Diesel"	1412	9256
"Portugal"	2012-08-01	"Diesel"	1473.5	5442
"Portugal"	2012-08-01	"Super"	1682	5442
"Portugal"	2012-09-01	"Diesel"	1490.75	6357
"Portugal"	2012-09-01	"Super"	1703.5	6357
"Portugal"	2012-10-01	"Super"	1655.4	7387
"Portugal"	2012-10-01	"Diesel"	1475.6	7387
"Portugal"	2012-11-01	"Super"	1593	7133
"Portugal"	2012-11-01	"Diesel"	1448.25	7133
"Portugal"	2012-12-01	"Super"	1582.33333333333	6359
"Portugal"	2012-12-01	"Diesel"	1427	6359
"Portugal"	2013-01-01	"Super"	1591.75	7021
"Portugal"	2013-01-01	"Diesel"	1424	7021
"Portugal"	2013-02-01	"Diesel"	1443	7517
"Portugal"	2013-02-01	"Super"	1635.25	7517
"Portugal"	2013-03-01	"Super"	1616.75	9624
"Portugal"	2013-03-01	"Diesel"	1427.25	9624
"Portugal"	2013-04-01	"Super"	1586.25	8042
"Portugal"	2013-04-01	"Diesel"	1375	8042
"Portugal"	2013-05-01	"Super"	1566	10093
"Portugal"	2013-05-01	"Diesel"	1360.5	10093
"Portugal"	2013-06-01	"Diesel"	1360	12735
"Portugal"	2013-06-01	"Super"	1576	12735
"Portugal"	2013-07-01	"Super"	1588	10843
"Portugal"	2013-07-01	"Diesel"	1373.6	10843
"Portugal"	2013-08-01	"Diesel"	1379	6141
"Portugal"	2013-08-01	"Super"	1593.25	6141
"Portugal"	2013-09-01	"Diesel"	1395.4	7369
"Portugal"	2013-09-01	"Super"	1584.4	7369
"Portugal"	2013-10-01	"Diesel"	1368.75	9092
"Portugal"	2013-10-01	"Super"	1531.75	9092
"Portugal"	2013-11-01	"Super"	1523.75	8810
"Portugal"	2013-11-01	"Diesel"	1360.75	8810
"Portugal"	2013-12-01	"Super"	1542.66666666667	8634
"Portugal"	2013-12-01	"Diesel"	1381	8634
"Portugal"	2014-01-01	"Diesel"	1365.75	9261
"Portugal"	2014-01-01	"Super"	1539.5	9261
"Portugal"	2014-02-01	"Super"	1539.5	10547
"Portugal"	2014-02-01	"Diesel"	1348.5	10547
"Portugal"	2014-03-01	"Super"	1547.4	14152
"Portugal"	2014-03-01	"Diesel"	1330.6	14152
"Portugal"	2014-04-01	"Diesel"	1332.66666666667	12314
"Portugal"	2014-04-01	"Super"	1563.33333333333	12314
"Portugal"	2014-05-01	"Diesel"	1332.5	13782
"Portugal"	2014-05-01	"Super"	1567.5	13782
"Portugal"	2014-06-01	"Super"	1579.2	15735
"Portugal"	2014-06-01	"Diesel"	1331	15735
"Portugal"	2014-07-01	"Super"	1582.25	14169
"Portugal"	2014-07-01	"Diesel"	1322.75	14169
"Portugal"	2014-08-01	"Diesel"	1312.75	7741
"Portugal"	2014-08-01	"Super"	1544.5	7741
"Portugal"	2014-09-01	"Super"	1542.8	9707
"Portugal"	2014-09-01	"Diesel"	1308	9707
"Portugal"	2014-10-01	"Diesel"	1273.5	11795
"Portugal"	2014-10-01	"Super"	1501	11795
"Portugal"	2014-11-01	"Super"	1452.75	11719
"Portugal"	2014-11-01	"Diesel"	1244.75	11719
"Portugal"	2014-12-01	"Diesel"	1184	11904
"Portugal"	2014-12-01	"Super"	1382.66666666667	11904
"Portugal"	2015-01-01	"Super"	1312.25	11840
"Portugal"	2015-01-01	"Diesel"	1137.75	11840
"Portugal"	2015-02-01	"Diesel"	1185.5	14307
"Portugal"	2015-02-01	"Super"	1374.75	14307
"Portugal"	2015-03-01	"Super"	1442.2	20081
"Portugal"	2015-03-01	"Diesel"	1226	20081
"Portugal"	2015-04-01	"Diesel"	1229	15016
"Portugal"	2015-04-01	"Super"	1488	15016
"Portugal"	2015-05-01	"Diesel"	1247.75	18345
"Portugal"	2015-05-01	"Super"	1505.5	18345
"Portugal"	2015-06-01	"Diesel"	1249.6	21072
"Portugal"	2015-06-01	"Super"	1527.8	21072
"Portugal"	2015-07-01	"Diesel"	1233	15545
"Portugal"	2015-07-01	"Super"	1541.75	15545
"Portugal"	2015-08-01	"Diesel"	1176.8	9437
"Portugal"	2015-08-01	"Super"	1469.6	9437
"Portugal"	2015-09-01	"Super"	1400.75	12623
"Portugal"	2015-09-01	"Diesel"	1164.75	12623
"Portugal"	2015-10-01	"Diesel"	1152.375	13719
"Portugal"	2015-10-01	"Super"	1371.5	13719
"Portugal"	2015-11-01	"Super"	1373.5	13376
"Portugal"	2015-11-01	"Diesel"	1149.7	13376
"Portugal"	2015-12-01	"Super"	1354.25	13142
"Portugal"	2015-12-01	"Diesel"	1113	13142
"Portugal"	2016-01-01	"Super"	1322	13940
"Portugal"	2016-01-01	"Diesel"	1041.25	13940
"Portugal"	2016-02-01	"Super"	1302	18029
"Portugal"	2016-02-01	"Diesel"	1043.1	18029
"Portugal"	2016-03-01	"Super"	1348	26459
"Portugal"	2016-03-01	"Diesel"	1112.66666666667	26459
"Portugal"	2016-04-01	"Diesel"	1128.375	15978
"Portugal"	2016-04-01	"Super"	1409.625	15978
"Portugal"	2016-05-01	"Super"	1399.6	20851
"Portugal"	2016-05-01	"Diesel"	1132.4	20851
"Portugal"	2016-06-01	"Diesel"	1161.25	23369
"Portugal"	2016-06-01	"Super"	1413.5	23369
"Portugal"	2016-07-01	"Super"	1385.75	15632
"Portugal"	2016-07-01	"Diesel"	1144.5	15632
"Portugal"	2016-08-01	"Diesel"	1125.6	10708
"Portugal"	2016-08-01	"Super"	1364.8	10708
"Portugal"	2016-09-01	"Super"	1374.25	13960
"Portugal"	2016-09-01	"Diesel"	1138.5	13960
"Portugal"	2016-10-01	"Super"	1398.2	14933
"Portugal"	2016-10-01	"Diesel"	1173	14933
"Portugal"	2016-11-01	"Super"	1385.25	16483
"Portugal"	2016-11-01	"Diesel"	1160.75	16483
"Portugal"	2016-12-01	"Super"	1419.66666666667	16988
"Portugal"	2016-12-01	"Diesel"	1189	16988
"Portugal"	2017-01-01	"Diesel"	1274.4	15028
"Portugal"	2017-01-01	"Super"	1480.4	15028
"Portugal"	2017-02-01	"Diesel"	1272	18861
"Portugal"	2017-02-01	"Super"	1496	18861
"Portugal"	2017-03-01	"Super"	1470.5	25980
"Portugal"	2017-03-01	"Diesel"	1256.25	25980
"Portugal"	2017-04-01	"Diesel"	1244.66666666667	18830
"Portugal"	2017-04-01	"Super"	1476.33333333333	18830
"Portugal"	2017-05-01	"Diesel"	1221	23653
"Portugal"	2017-05-01	"Super"	1451.2	23653
"Portugal"	2017-06-01	"Diesel"	1193.75	24834
"Portugal"	2017-06-01	"Super"	1434.5	24834
"Portugal"	2017-07-01	"Diesel"	1194.4	17572
"Portugal"	2017-07-01	"Super"	1420.8	17572
"Portugal"	2017-08-01	"Diesel"	1212.25	11937
"Portugal"	2017-08-01	"Super"	1435.25	11937
"Portugal"	2017-09-01	"Diesel"	1229.75	14857
"Portugal"	2017-09-01	"Super"	1462.25	14857
"Portugal"	2017-10-01	"Super"	1449.2	15898
"Portugal"	2017-10-01	"Diesel"	1251.8	15898
"Portugal"	2017-11-01	"Diesel"	1277	17626
"Portugal"	2017-11-01	"Super"	1497	17626
"Portugal"	2017-12-01	"Super"	1485.66666666667	17058
"Portugal"	2017-12-01	"Diesel"	1280	17058
"Slovakia"	2005-01-01	"Super"	864.204	3857
"Slovakia"	2005-01-01	"Diesel"	882.064	3857
"Slovakia"	2005-02-01	"Diesel"	884.8075	3366
"Slovakia"	2005-02-01	"Super"	889.535	3366
"Slovakia"	2005-03-01	"Super"	888.406666666667	4599
"Slovakia"	2005-03-01	"Diesel"	907.063333333333	4599
"Slovakia"	2005-04-01	"Diesel"	929.1775	5244
"Slovakia"	2005-04-01	"Super"	911.0575	5244
"Slovakia"	2005-05-01	"Super"	927.876	5455
"Slovakia"	2005-05-01	"Diesel"	928.39	5455
"Slovakia"	2005-06-01	"Super"	961.9025	5646
"Slovakia"	2005-06-01	"Diesel"	965.885	5646
"Slovakia"	2005-07-01	"Diesel"	983.9575	5181
"Slovakia"	2005-07-01	"Super"	973.2	5181
"Slovakia"	2005-08-01	"Super"	1006.86	4578
"Slovakia"	2005-08-01	"Diesel"	1010.258	4578
"Slovakia"	2005-09-01	"Diesel"	1063.2125	4327
"Slovakia"	2005-09-01	"Super"	1070.715	4327
"Slovakia"	2005-10-01	"Diesel"	1057.6	4880
"Slovakia"	2005-10-01	"Super"	1046.415	4880
"Slovakia"	2005-11-01	"Diesel"	1046.085	4421
"Slovakia"	2005-11-01	"Super"	1006.37	4421
"Slovakia"	2005-12-01	"Super"	1012.97666666667	5571
"Slovakia"	2005-12-01	"Diesel"	1038.18666666667	5571
"Slovakia"	2006-01-01	"Diesel"	1042.135	3737
"Slovakia"	2006-01-01	"Super"	1041.93	3737
"Slovakia"	2006-02-01	"Super"	1039.1025	3850
"Slovakia"	2006-02-01	"Diesel"	1050.5475	3850
"Slovakia"	2006-03-01	"Diesel"	1053.205	5265
"Slovakia"	2006-03-01	"Super"	1023.385	5265
"Slovakia"	2006-04-01	"Diesel"	1066.58333333333	5192
"Slovakia"	2006-04-01	"Super"	1054.33333333333	5192
"Slovakia"	2006-05-01	"Diesel"	1086.876	6094
"Slovakia"	2006-05-01	"Super"	1093.366	6094
"Slovakia"	2006-06-01	"Diesel"	1070.3	5554
"Slovakia"	2006-06-01	"Super"	1083.02	5554
"Slovakia"	2006-07-01	"Super"	1099.454	4642
"Slovakia"	2006-07-01	"Diesel"	1078.794	4642
"Slovakia"	2006-08-01	"Super"	1115.2525	4501
"Slovakia"	2006-08-01	"Diesel"	1090.88	4501
"Slovakia"	2006-09-01	"Super"	1042.255	4380
"Slovakia"	2006-09-01	"Diesel"	1073.0725	4380
"Slovakia"	2006-10-01	"Diesel"	1037.232	5085
"Slovakia"	2006-10-01	"Super"	1009.556	5085
"Slovakia"	2006-11-01	"Super"	1015.39	4745
"Slovakia"	2006-11-01	"Diesel"	1053.145	4745
"Slovakia"	2006-12-01	"Diesel"	1065.11333333333	6039
"Slovakia"	2006-12-01	"Super"	1024.98	6039
"Slovakia"	2007-01-01	"Super"	1010.9	3501
"Slovakia"	2007-01-01	"Diesel"	1028.5025	3501
"Slovakia"	2007-02-01	"Super"	1008.17	4792
"Slovakia"	2007-02-01	"Diesel"	1029.6625	4792
"Slovakia"	2007-03-01	"Diesel"	1072.1325	4896
"Slovakia"	2007-03-01	"Super"	1066.8825	4896
"Slovakia"	2007-04-01	"Diesel"	1091.3275	4974
"Slovakia"	2007-04-01	"Super"	1112.9025	4974
"Slovakia"	2007-05-01	"Super"	1119.4925	5520
"Slovakia"	2007-05-01	"Diesel"	1092.34	5520
"Slovakia"	2007-06-01	"Super"	1125.5175	5564
"Slovakia"	2007-06-01	"Diesel"	1094.0725	5564
"Slovakia"	2007-07-01	"Diesel"	1123.338	5433
"Slovakia"	2007-07-01	"Super"	1153.784	5433
"Slovakia"	2007-08-01	"Diesel"	1113.9825	4739
"Slovakia"	2007-08-01	"Super"	1137.1375	4739
"Slovakia"	2007-09-01	"Diesel"	1115.23	4060
"Slovakia"	2007-09-01	"Super"	1124.39	4060
"Slovakia"	2007-10-01	"Super"	1130.602	5715
"Slovakia"	2007-10-01	"Diesel"	1143.204	5715
"Slovakia"	2007-11-01	"Diesel"	1190.3525	5213
"Slovakia"	2007-11-01	"Super"	1151.195	5213
"Slovakia"	2007-12-01	"Diesel"	1215.61666666667	5293
"Slovakia"	2007-12-01	"Super"	1160.58	5293
"Slovakia"	2008-01-01	"Diesel"	1213.79	4783
"Slovakia"	2008-01-01	"Super"	1158.4925	4783
"Slovakia"	2008-02-01	"Diesel"	1233.0875	5313
"Slovakia"	2008-02-01	"Super"	1175.16	5313
"Slovakia"	2008-03-01	"Super"	1205.4175	5490
"Slovakia"	2008-03-01	"Diesel"	1268.4775	5490
"Slovakia"	2008-04-01	"Super"	1213.07	6815
"Slovakia"	2008-04-01	"Diesel"	1286.6425	6815
"Slovakia"	2008-05-01	"Super"	1265.6575	5903
"Slovakia"	2008-05-01	"Diesel"	1356.63	5903
"Slovakia"	2008-06-01	"Super"	1350.314	6579
"Slovakia"	2008-06-01	"Diesel"	1450.718	6579
"Slovakia"	2008-07-01	"Super"	1369.0125	7118
"Slovakia"	2008-07-01	"Diesel"	1473.07	7118
"Slovakia"	2008-08-01	"Super"	1348.075	5066
"Slovakia"	2008-08-01	"Diesel"	1450.005	5066
"Slovakia"	2008-09-01	"Super"	1320.904	5016
"Slovakia"	2008-09-01	"Diesel"	1423.936	5016
"Slovakia"	2008-10-01	"Diesel"	1348.4275	6775
"Slovakia"	2008-10-01	"Super"	1257.795	6775
"Slovakia"	2008-11-01	"Super"	1134.905	4789
"Slovakia"	2008-11-01	"Diesel"	1248.75	4789
"Slovakia"	2008-12-01	"Diesel"	1184.80666666667	6393
"Slovakia"	2008-12-01	"Super"	1039.19333333333	6393
"Slovakia"	2009-01-01	"Super"	982.5	2907
"Slovakia"	2009-01-01	"Diesel"	1092	2907
"Slovakia"	2009-02-01	"Super"	989	3301
"Slovakia"	2009-02-01	"Diesel"	1077	3301
"Slovakia"	2009-03-01	"Diesel"	1051.4	6488
"Slovakia"	2009-03-01	"Super"	1011.2	6488
"Slovakia"	2009-04-01	"Diesel"	1051.66666666667	9778
"Slovakia"	2009-04-01	"Super"	1045.33333333333	9778
"Slovakia"	2009-05-01	"Super"	1068	8469
"Slovakia"	2009-05-01	"Diesel"	1062.25	8469
"Slovakia"	2009-06-01	"Diesel"	1095.6	10355
"Slovakia"	2009-06-01	"Super"	1130.6	10355
"Slovakia"	2009-07-01	"Diesel"	1119.5	9879
"Slovakia"	2009-07-01	"Super"	1169	9879
"Slovakia"	2009-08-01	"Super"	1176.4	6394
"Slovakia"	2009-08-01	"Diesel"	1105	6394
"Slovakia"	2009-09-01	"Diesel"	1109.25	4783
"Slovakia"	2009-09-01	"Super"	1177.75	4783
"Slovakia"	2009-10-01	"Super"	1154	4459
"Slovakia"	2009-10-01	"Diesel"	1111.5	4459
"Slovakia"	2009-11-01	"Super"	1178	3643
"Slovakia"	2009-11-01	"Diesel"	1132.2	3643
"Slovakia"	2009-12-01	"Super"	1184	4261
"Slovakia"	2009-12-01	"Diesel"	1137.33333333333	4261
"Slovakia"	2010-01-01	"Super"	1175	2917
"Slovakia"	2010-01-01	"Diesel"	1139	2917
"Slovakia"	2010-02-01	"Super"	1176	3476
"Slovakia"	2010-02-01	"Diesel"	1033.25	3476
"Slovakia"	2010-03-01	"Super"	1217	5397
"Slovakia"	2010-03-01	"Diesel"	1032	5397
"Slovakia"	2010-04-01	"Diesel"	1099.66666666667	4836
"Slovakia"	2010-04-01	"Super"	1254	4836
"Slovakia"	2010-05-01	"Diesel"	1121.2	4930
"Slovakia"	2010-05-01	"Super"	1273.6	4930
"Slovakia"	2010-06-01	"Super"	1270.25	6154
"Slovakia"	2010-06-01	"Diesel"	1123.25	6154
"Slovakia"	2010-07-01	"Super"	1274	5591
"Slovakia"	2010-07-01	"Diesel"	1132.5	5591
"Slovakia"	2010-08-01	"Diesel"	1130.6	5206
"Slovakia"	2010-08-01	"Super"	1263.4	5206
"Slovakia"	2010-09-01	"Diesel"	1124	5230
"Slovakia"	2010-09-01	"Super"	1251.25	5230
"Slovakia"	2010-10-01	"Super"	1254.5	6121
"Slovakia"	2010-10-01	"Diesel"	1124.75	6121
"Slovakia"	2010-11-01	"Super"	1265.75	6442
"Slovakia"	2010-11-01	"Diesel"	1140.75	6442
"Slovakia"	2010-12-01	"Diesel"	1169	7733
"Slovakia"	2010-12-01	"Super"	1288	7733
"Slovakia"	2011-01-01	"Super"	1370.8	4422
"Slovakia"	2011-01-01	"Diesel"	1255.6	4422
"Slovakia"	2011-02-01	"Super"	1399	4816
"Slovakia"	2011-02-01	"Diesel"	1284.25	4816
"Slovakia"	2011-03-01	"Diesel"	1332.25	6491
"Slovakia"	2011-03-01	"Super"	1421	6491
"Slovakia"	2011-04-01	"Super"	1452.66666666667	5694
"Slovakia"	2011-04-01	"Diesel"	1351.66666666667	5694
"Slovakia"	2011-05-01	"Super"	1475	6513
"Slovakia"	2011-05-01	"Diesel"	1360.8	6513
"Slovakia"	2011-06-01	"Super"	1464.955	6298
"Slovakia"	2011-06-01	"Diesel"	1343.9125	6298
"Slovakia"	2011-07-01	"Diesel"	1331.25	5583
"Slovakia"	2011-07-01	"Super"	1447	5583
"Slovakia"	2011-08-01	"Diesel"	1338.25	5190
"Slovakia"	2011-08-01	"Super"	1457.75	5190
"Slovakia"	2011-09-01	"Super"	1452.25	4998
"Slovakia"	2011-09-01	"Diesel"	1340.25	4998
"Slovakia"	2011-10-01	"Diesel"	1353.6	5751
"Slovakia"	2011-10-01	"Super"	1464.2	5751
"Slovakia"	2011-11-01	"Diesel"	1374.75	5903
"Slovakia"	2011-11-01	"Super"	1461.75	5903
"Slovakia"	2011-12-01	"Diesel"	1398	6595
"Slovakia"	2011-12-01	"Super"	1456.66666666667	6595
"Slovakia"	2012-01-01	"Super"	1466.25	4801
"Slovakia"	2012-01-01	"Diesel"	1409.25	4801
"Slovakia"	2012-02-01	"Super"	1503	5370
"Slovakia"	2012-02-01	"Diesel"	1438.75	5370
"Slovakia"	2012-03-01	"Super"	1547.25	6427
"Slovakia"	2012-03-01	"Diesel"	1467	6427
"Slovakia"	2012-04-01	"Diesel"	1474.5	5794
"Slovakia"	2012-04-01	"Super"	1586.25	5794
"Slovakia"	2012-05-01	"Diesel"	1444.5	5948
"Slovakia"	2012-05-01	"Super"	1573.5	5948
"Slovakia"	2012-06-01	"Super"	1542.5	5976
"Slovakia"	2012-06-01	"Diesel"	1413	5976
"Slovakia"	2012-07-01	"Diesel"	1385.2	6252
"Slovakia"	2012-07-01	"Super"	1516.6	6252
"Slovakia"	2012-08-01	"Super"	1551	5948
"Slovakia"	2012-08-01	"Diesel"	1420.75	5948
"Slovakia"	2012-09-01	"Super"	1593	7329
"Slovakia"	2012-09-01	"Diesel"	1478.25	7329
"Slovakia"	2012-10-01	"Diesel"	1474.8	4796
"Slovakia"	2012-10-01	"Super"	1580	4796
"Slovakia"	2012-11-01	"Super"	1528.25	5554
"Slovakia"	2012-11-01	"Diesel"	1450	5554
"Slovakia"	2012-12-01	"Diesel"	1435.33333333333	5073
"Slovakia"	2012-12-01	"Super"	1507.33333333333	5073
"Slovakia"	2013-01-01	"Super"	1501	4371
"Slovakia"	2013-01-01	"Diesel"	1428	4371
"Slovakia"	2013-02-01	"Diesel"	1423	4401
"Slovakia"	2013-02-01	"Super"	1498.75	4401
"Slovakia"	2013-03-01	"Diesel"	1424.5	5729
"Slovakia"	2013-03-01	"Super"	1510.75	5729
